bank_name,year,TRADE,NIMY,IDT1RWAJR,DEPINS,LNATRES,BKCLASS,NOIJ,ELNATR,INTINC,NCLNLSR,P9LTOT,LNLSNET,IDT1CER,DEPFOR,ROA,P3LTOT,DEPDOM,ROE,LNLSGR,NETINC,EQ,LNLSDEPR,NTLNLSR,DEPUNINS,FREPO,CHBAL,OFFDOM,CERT,STALP,EINTEXP,COREDEP,DEPIDOM,REPDTE,RBC1AAJ,SC,PTAXNETINC,NUMEMP,ASSET,NONIX,DEP,NIM,CITY,RBCRWAJ,P9ASSET,NAMEFULL,P3ASSET,NONII,LIAB,EQTOT,ID,ticker,failed,failure_date,report_date,quarter,liquidity_ratio,debt_to_equity,net_interest_income,interest_coverage,loan_to_deposit,uninsured_deposit_ratio,npa_ratio,core_deposit_ratio,reserve_ratio,filing_date,filing_year,risk_factors_length,mda_length,rf_hedging_density,rf_severe_density,rf_sentiment_compound,rf_sentiment_negative,rf_word_count,mda_hedging_density,mda_severe_density,mda_sentiment_compound,mda_sentiment_negative,mda_word_count,rf_length_yoy_change,mda_length_yoy_change,max_drawdown,severe_drawdown,distressed,liquidity_ratio_yoy,debt_to_equity_yoy,interest_coverage_yoy,loan_to_deposit_yoy,uninsured_deposit_ratio_yoy
Truist Financial,2019,5302000,2.954864856311196,10.564549577910261,195795000,1277000,NM,3476140.0,327000,8574000,0.8160899477346754,0.0,302366000,10.564549577910261,0.0,1.251577867580327,,347458000,9.39,303643000,3387000,64032000,87.02231636629463,0.18963744255848003,156540000,143000,18882000,2960,9846,NC,1665000,328646000,254468000,20191231,14.453772106559212,75124000,4299000,53430,461256000,7070000,347458000,6909000,CHARLOTTE,11.994918522285161,2002000,TRUIST BANK,1892000,4787000,397050000,64206000,9846_20191231,TFC,False,,2019-12-31,4,0.27096512384230614,6.200805847076462,6909000,4.149549549549549,0.8702231636629463,0.45052927260273185,0.004340322944308583,0.9458582044448538,0.004205596704024134,,,,,,,,,,,,,,,,,-0.5911311141818043,False,False,-0.07636536268792093,-0.09053159407542366,-0.2511991390943802,0.023785882775876566,0.015972504953194022
Truist Financial,2020,5546000,3.154052669525291,11.034917332607266,217053000,4940000,NM,3775560.0,2056000,14658000,1.090447704678994,0.0,296129000,11.034917332607266,0.0,0.8468407996737365,,395781000,6.38,301069000,4128000,65531000,74.82142902261603,0.28873376357032543,185418000,93000,18472000,2783,9846,NC,1359000,382163000,267081000,20201231,8.70065979610973,121595000,4602000,50236,498944000,13547000,395781000,13299000,CHARLOTTE,13.000686770333672,2014000,TRUIST BANK,1949000,6906000,433307000,65637000,9846_20201231,TFC,False,,2020-12-31,4,0.35413524145929187,6.612244586531565,13299000,9.785871964679911,0.7482142902261604,0.4684863598808432,0.004036525141097999,0.9655920824900639,0.01640819878499613,,,,,,,,,,,,,,,,,-0.5911311141818043,False,False,0.3069403044850463,0.0663524628253096,1.358297412243748,-0.14020412065708032,0.03985775924030932
Truist Financial,2021,4413000,2.7731475213158676,10.498940247105244,234006000,3647000,NM,5493910.0,-917000,12851000,1.008388886017949,0.0,286618000,10.498940247105244,0.0,1.087268050133424,,428138000,8.62,290265000,5569000,64976000,66.94523728330584,0.16693481573281638,202469000,199000,20084000,2519,9846,NC,480000,417398000,280927000,20211231,8.030683537782929,155299000,6808000,48106,528514000,13790000,428138000,12371000,CHARLOTTE,11.986386577593693,1934000,TRUIST BANK,1680000,7310000,463538000,64976000,9846_20211231,TFC,False,,2021-12-31,4,0.41010608728961223,7.133987934006402,12371000,25.772916666666667,0.6694523728330585,0.472905932199431,0.0036593164987114815,0.9749146303294732,0.012564380824419066,2021-02-24,2021.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.5911311141818043,False,False,0.15804935312193225,0.07890563342704726,1.6336862734040154,-0.1052665238046907,0.009433726778538265
Truist Financial,2022,3002000,3.153001207679787,10.594332770856552,247469000,4372000,NM,6315280.0,777000,16463000,0.8535463582938851,0.0,322851000,10.594332770856552,0.0,1.1572475364271877,,424922000,10.3,327223000,6183000,59920000,75.97888553663967,0.2702649450275191,184299000,189000,21240000,2123,9846,NC,1900000,396207000,288438000,20221231,8.536346035544048,130037000,7743000,51428,545969000,13403000,424922000,14563000,CHARLOTTE,12.09225156304875,1605000,TRUIST BANK,2267000,7360000,486026000,59943000,9846_20221231,TFC,False,,2022-12-31,4,0.35645600839683517,8.111248331108143,14563000,7.664736842105263,0.7597888553663966,0.43372430704929377,0.002939727347157073,0.9324228917307177,0.013360919006304569,2022-02-23,2022.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.5911311141818043,False,False,-0.13082000134977267,0.13698655031967766,-0.7026049887470271,0.13494086539874783,-0.0828528941641904
Truist Financial,2023,2784000,3.2268802680773194,11.661357475808112,249743000,4793000,NM,-633970.0,2106000,24218000,0.6273645898184953,0.0,308422000,11.661357475808112,0.0,-0.11840869016821755,,407533000,-1.06,313215000,-644000,57994000,75.68025166060171,0.49411040263790396,166899000,163000,30498000,2005,9846,NC,9057000,366565000,295614000,20231231,9.21571129551718,121454000,347000,48463,527548000,20213000,407533000,15161000,CHARLOTTE,13.309810265493926,534000,TRUIST BANK,1918000,7505000,469404000,58144000,9846_20231231,TFC,False,,2023-12-31,4,0.37325811652062535,8.09400972514398,15161000,1.6739538478524898,0.7568025166060172,0.4095349333673592,0.0010122301667336432,0.8994731714977683,0.015302587679389556,2023-02-28,2023.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.5911311141818043,False,False,0.04713655466030109,-0.0021252716302680996,-0.7816032197404565,-0.0039304850805417235,-0.05577131207263741
U.S. Bancorp,2018,1093733,3.2398298724457875,10.246226216919904,163862015,3972737,N,7191253.46,1402389,16067953,1.0651519775928642,8056.0,284800984,10.237331179808532,28472618.0,1.577434660305352,,327824504,15.29,288773721,7182982,47728337,79.93356286498435,0.4755851295287661,165430563,101423,21369509,3078,6548,OH,2906278,284876217,245520895,20181231,8.624871200903419,111246751,8863341,72114,459476604,12183620,356297122,13161675,CINCINNATI,12.278875245720592,2259319,U.S. BANK NATIONAL ASSOCIATION,1730943,9287675,410948973,48527631,6548_20181231,USB,False,,2018-12-31,4,0.37249159424869,8.610167435752057,13161675,4.5287047557047195,0.7993356286498435,0.46430507793997844,0.004917157871219924,0.7995467810711084,0.01375726636843108,,,,,,,,,,,,,,,,,-0.5213488881235856,False,False,,,,,
U.S. Bancorp,2019,2053995,3.1345061391219855,10.203983864275717,170351082,4019695,N,6954911.8,1500502,17374890,0.9930218986237651,0.0,297660359,10.197705570156199,27328541.0,1.475819061787695,,346975331,14.34,301680054,6975709,48591876,79.52371889970723,0.49263961618025365,178546603,881341,22256667,2843,6548,OH,4110884,308814548,271008932,20191231,8.390313304532572,120982766,8681486,68375,486004220,12510932,374303872,13264006,CINCINNATI,12.252149504910193,2303748,U.S. BANK NATIONAL ASSOCIATION,1638754,9428914,436611717,49392503,6548_20191231,USB,False,,2019-12-31,4,0.38503682377082116,8.985282169389796,13264006,3.226558083370876,0.7952371889970724,0.47700976761469355,0.004740181062625341,0.8250370116395697,0.013324364493782543,,,,,,,,,,,,,,,,,-0.5213488881235856,False,False,0.033679228513692205,0.04356648537171859,-0.2875318093310356,-0.005127307611314413,0.027362805789424183
U.S. Bancorp,2020,3881192,2.753432789148069,11.513032601212615,205491938,7314229,N,4737770.14,3533571,14751166,1.1529753435296475,0.0,299153643,11.398072319316007,22635062.0,0.9428356368119203,,420200774,9.72,306467872,4960627,52588714,67.5540727918867,0.5709945913732918,216774458,149,62424852,2474,6548,OH,1695066,386197197,301694052,20201231,8.421827667039706,135372305,5824144,66930,544774160,13264435,442835836,13056100,CINCINNATI,13.67283113090628,2309506,U.S. BANK NATIONAL ASSOCIATION,2831685,9566050,491385123,53389037,6548_20201231,USB,False,,2020-12-31,4,0.44666056791302683,9.343927349126659,13056100,7.702413947303527,0.675540727918867,0.48951426324946296,0.00423938242592123,0.8721001454814511,0.02386621785920842,,,,,,,,,,,,,,,,,-0.5213488881235856,False,False,0.16004636527670124,0.03991473756479924,1.3871920939531326,-0.1505166794691314,0.02621433874886603
U.S. Bancorp,2021,2315469,2.5493263271486044,11.004071994381318,227944101,5724215,N,8038818.82,-1159245,13406037,0.8634198815110455,0.0,314078590,10.896469545881763,18102565.0,1.4688245192005702,,447155910,15.67,319802805,8096626,51465472,67.50625875219146,0.2218814126974963,220945746,386,28733182,2272,6548,OH,704308,404758583,311850062,20211231,8.18819151356081,173611507,10291648,67684,564154604,13296311,465258475,12701729,CINCINNATI,12.863912235826746,1926776,U.S. BANK NATIONAL ASSOCIATION,1998956,9726985,512051336,52103268,6548_20211231,USB,False,,2021-12-31,4,0.4349089503420652,9.949414939787204,12701729,18.03433867001369,0.6750625875219146,0.47488817049490606,0.0034153332904467443,0.86996498666682,0.017899201978544246,2021-02-23,2021.0,32733.0,0.0,20.06335797254488,0.6335797254487857,0.7809571428571429,0.029857142857142856,4735.0,,,,,0.0,,,-0.5213488881235856,False,False,-0.026309950810902705,0.06480011755625825,1.3413878809158497,-0.0007077891490352428,-0.029878787713900068
U.S. Bancorp,2022,2408246,2.821560603566943,10.78999938440489,222013746,6108069,N,6543650.8,1302554,17498586,0.9879216031078379,0.0,330951976,10.688024258243438,11489109.0,1.1484999931543238,,453331532,14.72,337060045,6661984,44080326,71.1999310719078,0.265825650050318,236877091,249672,45452963,2237,6548,OH,2778111,416605133,351074951,20221231,8.052658505842425,150494020,8229643,68579,585135605,14231215,464820641,14720475,CINCINNATI,12.990144825303544,2686712,U.S. BANK NATIONAL ASSOCIATION,1670538,9042937,540420571,44715034,6548_20221231,USB,False,,2022-12-31,4,0.42209109857494476,12.259904135010254,14720475,5.29873536370577,0.711999310719078,0.5096096646878467,0.004591605735562785,0.8962707252064566,0.018121605009576262,2022-02-22,2022.0,16801.0,0.0,25.58811390837804,0.0,0.979175,0.0315,2423.0,,,,,0.0,-0.4867259340726484,,-0.5213488881235856,False,False,-0.02947249477629499,0.23222362412321562,-0.7061863226226222,0.05471599801250182,0.07311509603777999
U.S. Bancorp,2023,2839270,3.0071158585441937,13.152683216250043,264585939,7379461,N,6015754.51,2285619,29693360,1.106142422892119,0.0,368656745,13.05296652393244,7474126.0,0.872920179030775,,517223585,9.7,376036206,5862096,61526628,70.26078773955238,0.4972058657295039,260257829,32080,60927551,2309,6548,OH,11752480,470658188,426692686,20231231,9.234316343096092,153095920,7657565,72548,650658504,18357023,524697711,17940880,CINCINNATI,15.435755974529682,2710991,U.S. BANK NATIONAL ASSOCIATION,1968488,10359327,588497319,62161185,6548_20231231,USB,False,,2023-12-31,4,0.40795975761365577,9.564920720179886,17940880,1.5265612024015356,0.7026078773955239,0.49601479774704027,0.004166534339186936,0.8970082737791856,0.019624336386374456,2023-02-27,2023.0,16584.0,0.0,10.815307820299502,0.0,0.9931,0.017499999999999998,2404.0,,,,,0.0,-0.012915897863222447,,-0.5213488881235856,False,False,-0.03347936265180418,-0.21982092071457404,-0.7119008409331267,-0.013190228111413904,-0.026677019457889917
Webster Financial,2018,0,3.309840306896244,37.87616741611899,19273,121,NM,137.0,0,1548,1.4787526591604836,0.0,19152,37.87616741611899,,0.3705206220419202,0.0,20202,2.15,19273,137,6395,94.8024948024948,-0.09272592398656021,930,2194,1285,1,27847,OH,435,18910,19643,20181231,17.712714331931416,12557,137,6,37751,1080,20202,1113,CLEVELAND,38.573734578577195,0,THE PIONEER SAVINGS BANK,57,104,31356,6395,27847_20181231,WBS,False,,2018-12-31,4,0.7937827937827938,4.903205629397967,1113,2.5586206896551724,0.9480249480249481,0.04603504603504603,0.0,0.936045936045936,0.006278213044155036,2018-03-01,2018.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.7198808593351044,True,True,,,,,
Webster Financial,2019,0,3.04719624056753,34.604832752980904,21716,141,NM,58.0,0,1665,0.8662472929772095,0.0,19253,34.604832752980904,,0.18562346280569866,0.0,23146,1.08,19394,72,6712,83.18067916702671,-0.10319810941063559,1431,4889,1456,1,27847,OH,586,18962,22687,20191231,16.280281969817313,12898,58,6,41091,1064,23146,1079,CLEVELAND,35.34873905244276,0,THE PIONEER SAVINGS BANK,1637,43,34379,6712,27847_20191231,WBS,False,,2019-12-31,4,0.8313747515769463,5.122020262216925,1079,1.841296928327645,0.831806791670267,0.06182493735418647,0.0,0.8192344249546358,0.007270289780344437,2019-03-01,2019.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.7198808593351044,True,True,0.04735799023182019,0.0446268521774853,-0.280355647958198,-0.12258976580395076,0.3429971875583604
Webster Financial,2020,0,2.4895401955343037,34.85227575192973,24155,158,NM,-104.0,0,1486,4.083059874119103,0.0,18431,34.85227575192973,,0.02877684039884701,0.0,25280,0.18,18589,12,6793,72.90743670886076,-0.09203716135738571,1126,8139,1166,1,27847,OH,553,19987,24804,20201231,15.509072819443787,12114,-104,5,42436,1102,25280,933,CLEVELAND,35.69337237157306,0,THE PIONEER SAVINGS BANK,53,65,35644,6793,27847_20201231,WBS,False,,2020-12-31,4,0.8472705696202532,5.247166200500515,933,1.6871609403254972,0.7290743670886076,0.04454113924050633,0.0,0.790625,0.00849965033084082,2020-02-28,2020.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.7198808593351044,True,True,0.019119919161792787,0.024432925267153127,-0.0837105551151609,-0.12350515241090165,-0.2795603012852833
Webster Financial,2021,0,2.4205392736335214,32.07629799036543,25650,181,NM,2.0,0,1362,3.7050359712230216,0.0,19279,32.07629799036543,,0.0047137126615035795,0.0,26944,0.03,19460,2,6531,71.5521080760095,-0.11941848390446522,1318,6137,1070,1,27847,OH,416,21564,26600,20211231,15.261378895216929,13215,2,6,43014,1022,26944,946,CLEVELAND,32.957033720986814,0,THE PIONEER SAVINGS BANK,51,78,36483,6531,27847_20211231,WBS,False,,2021-12-31,4,0.7579423990498813,5.586127698667892,946,2.2740384615384617,0.715521080760095,0.048916270783847984,0.0,0.8003266033254157,0.009301130524152107,2021-02-26,2021.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.7198808593351044,True,True,-0.10543051272323645,0.06459896355770933,0.3478491631626681,-0.01858971723643854,0.09822675436561012
Webster Financial,2022,0,2.902420918051718,34.483474290458155,25615,209,NM,16.0,0,1572,1.290649120587119,0.0,23500,34.483474290458155,,0.15794511053800347,0.0,26495,1.2,23709,67,4946,88.6959803736554,-0.12317329602942083,881,2455,484,1,27847,OH,446,21322,26070,20221231,16.696394925260645,12879,16,6,42459,1175,26495,1126,CLEVELAND,35.56789290717584,0,THE PIONEER SAVINGS BANK,49,65,37513,4946,27847_20221231,WBS,False,,2022-12-31,4,0.5970183053406303,7.58451273756571,1126,2.524663677130045,0.886959803736554,0.03325155689752784,0.0,0.8047556142668428,0.008815217849761693,2022-02-25,2022.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.7198808593351044,True,True,-0.21231704930477224,0.35774066521507697,0.1102115112960873,0.23959982114620626,-0.32023524351518207
Webster Financial,2023,0,2.499032320495452,0.0,29107,314,NM,-2.0,0,2102,0.0,0.0,29980,0.0,,-0.004415011037527594,0.0,30282,-0.04,30294,-2,4992,99.00270787926821,-0.011694812181316367,1176,2836,672,1,27847,OH,1069,19222,29830,20231231,13.862533808440302,14143,-2,6,50995,1097,30282,1033,CLEVELAND,0.0,0,THE PIONEER SAVINGS BANK,47,62,46003,4992,27847_20231231,WBS,False,,2023-12-31,4,0.5828875239416155,9.215344551282051,1033,0.9663236669784846,0.9900270787926821,0.038834951456310676,0.0,0.6347665279704114,0.010365088796461346,2023-03-10,2023.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.7198808593351044,True,True,-0.02366892484302041,0.21502130329861702,-0.6172465759570123,0.11620287032391974,0.1679137784732705
Wintrust Financial,2018,0,4.882205139687041,11.518975513238777,237103,3905,SB,2711.0,1330,17997,1.5412366933601997,0.0,266073,11.518975513238777,,0.9488489562661483,0.0,253435,9.68,269978,2711,28335,104.98668297591098,0.3454672651097713,16334,0,21720,3,27417,RI,4652,235569,241877,20181231,9.423871458818759,1664,2711,130,302006,15356,253435,13345,WARWICK,12.775613184741582,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1965,6052,273671,28335,27417_20181231,WTFC,False,,2018-12-31,4,0.09226823445853967,9.658408328921828,13345,2.86865864144454,1.0498668297591098,0.06445045080592657,0.0,0.9295046067038886,0.014464141522642585,2018-02-28,2018.0,0.0,100000.0,,,,,0.0,49.3414586200118,0.327632527357316,0.317565,0.0794,15261.0,,,-0.7450060585302519,True,True,,,,,
Wintrust Financial,2019,0,4.625383046539514,11.866018250368832,297475,4826,SB,4622.0,2435,21072,1.4997476871320436,0.0,292424,11.866018250368832,,1.4214138362427928,0.0,311074,15.58,297250,4622,32585,94.0046419822936,0.5220236034661816,13601,0,38903,3,27417,RI,6630,269923,303945,20191231,9.66742445377004,1340,4622,131,346188,15370,311074,14442,WARWICK,13.124237291222702,0,"HOME LOAN INVESTMENT BANK, F.S.B.",3128,7985,313603,32585,27417_20191231,WTFC,False,,2019-12-31,4,0.129367931746144,9.624152217277889,14442,2.178280542986425,0.940046419822936,0.043722715495348376,0.0,0.8677131486398735,0.016235492010092514,2019-02-28,2019.0,0.0,100000.0,,,,,0.0,47.46918436926305,0.3278258589037503,0.4895250000000001,0.07880000000000001,15252.0,,0.0,-0.7450060585302519,True,True,0.4020852626618201,-0.003546765727574397,-0.24066233900540657,-0.1046041334226856,-0.32160729756559225
Wintrust Financial,2020,0,4.303480612154355,13.124751751361194,316343,7911,SB,5763.0,4725,21197,1.994798160150261,0.0,299288,13.124751751361194,,1.6098242014987034,0.0,336201,17.05,307199,5763,37362,89.02055615539514,0.5287000297877333,19881,0,60927,2,27417,RI,6453,274435,326655,20201231,9.990902523211945,1052,5763,104,377077,15220,336201,14744,WARWICK,14.395433279553451,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2823,10964,339715,37362,27417_20201231,WTFC,False,,2020-12-31,4,0.18435102810521087,9.092527166639902,14744,2.2848287618162093,0.8902055615539514,0.05913426789331382,0.0,0.8162825214678124,0.02575203695324529,2020-02-28,2020.0,0.0,0.0,,,,,0.0,,,,,0.0,,-1.0,-0.7450060585302519,True,True,0.42501333689835175,-0.0552386369870147,0.04891391018151703,-0.053019571393477016,0.35248387990917607
Wintrust Financial,2021,0,4.357194047882357,14.843692045805042,273678,7501,SB,15256.0,740,20296,1.2741119825576113,0.0,256683,14.843692045805042,,4.204404151931778,0.0,298822,39.58,264184,15256,38033,85.89829396764628,0.40091254668016524,25198,0,65667,3,27417,RI,5206,239719,285934,20211231,10.869465775434705,808,15256,100,339245,17226,298822,15090,WARWICK,16.11648817588012,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1828,18132,301212,38033,27417_20211231,WTFC,False,,2021-12-31,4,0.2224568472200842,7.919753897930744,15090,2.898578563196312,0.8589829396764629,0.08432444732984853,0.0,0.8022133577849021,0.028393089664779093,2021-02-26,2021.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.7450060585302519,True,True,0.20670250394874912,-0.128982102248978,0.26861960582649225,-0.03507349675841831,0.4259827733384842
Wintrust Financial,2022,0,5.282947489417737,15.836462811602575,295232,6353,SB,8579.0,-400,22451,1.2240453686200379,0.0,324272,15.836462811602575,,2.478879392794462,0.0,324741,20.05,330625,8579,46209,99.85557721384119,0.26155236222344685,29614,0,29700,4,27417,RI,5023,242455,318248,20221231,12.696622172087485,11386,8579,95,379838,18758,324741,17428,WARWICK,17.098676273173716,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2714,9509,333629,46209,27417_20221231,WTFC,False,,2022-12-31,4,0.12651928767848838,7.220000432816118,17428,3.4696396575751542,0.9985557721384118,0.09119267354599511,0.0,0.7466103756532129,0.019215122873345935,2022-02-25,2022.0,0.0,56983.0,,,,,0.0,53.649050560512464,0.34317089910775567,0.17305,0.09075000000000001,8742.0,,inf,-0.7450060585302519,True,True,-0.4312636843525949,-0.08835545575443404,0.19701418537682258,0.16248615195375038,0.08144999977622636
Wintrust Financial,2023,0,5.517367105982777,14.910404085154008,307838,7495,SB,6403.0,1415,30994,1.1822079343290588,0.0,358938,14.910404085154008,,1.636828984475816,0.0,341636,13.0,366433,6403,50847,105.0644545656781,0.22799615857442526,34027,0,28711,4,27417,RI,10414,242144,336305,20231231,12.608538127290608,12658,6403,106,416722,20961,341636,20580,WARWICK,16.171858605171728,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1701,8199,365875,50847,27417_20231231,WTFC,False,,2023-12-31,4,0.12109086864381974,7.195606427124511,20580,1.9761859035913194,1.050644545656781,0.0996001592338044,0.0,0.7087777634675503,0.02045394383147806,2023-02-28,2023.0,0.0,58401.0,,,,,0.0,52.92666517156313,0.3363982955819691,0.1729833333333333,0.09899999999999999,8918.0,,0.0248846147096502,-0.7450060585302519,True,True,-0.04290586150361031,-0.0033786709458814013,-0.4304348293700254,0.05216411037995483,0.09219474943421613
Zions Bancorporation,2018,150120,3.6196492750620264,12.70940767096663,30259199,495322,N,884476.65,-38652,2493024,0.5590014606611708,0.0,46312248,11.653541367643468,,1.3236951780674462,0.0,54100276,11.68,46807570,884528,7578417,85.60445791441063,-0.03555646655279094,24030477,1461011,1231922,440,2270,UT,250398,51249241,30455422,20181231,10.267476583710994,15511046,1143707,10201,68745745,1677729,54100276,2242626,SALT LAKE CITY,13.901350521242684,9743,"ZIONS BANCORPORATION, N.A.",64594,540158,61167328,7578417,2270_20181231,ZION,False,,2018-12-31,4,0.33648588040475064,8.07125393073514,2242626,8.956245656914193,0.8560445791441064,0.44418400009641357,0.0001417251351338181,0.9473009158030913,0.010582091742852705,,,,,,,,,,,,,,,,,-0.7222540469308103,True,True,,,,,
Zions Bancorporation,2019,332634,3.5559776006514396,11.215049249285967,29118312,494726,N,823122.48,37011,2693594,0.5182129482287691,0.0,48342919,10.205300322194725,,1.1740918389224182,0.0,57085487,10.84,48837645,816082,7353251,84.68513021532075,0.07801687513701497,28283000,484409,1447221,439,2270,UT,411653,53446295,33509061,20191231,9.17147138940799,14316458,1061695,10188,69171552,1746720,57085487,2281941,SALT LAKE CITY,13.225001928128988,9763,"ZIONS BANCORPORATION, N.A.",75443,563485,61818301,7353251,2270_20191231,ZION,False,,2019-12-31,4,0.2846272994044879,8.406934701399422,2281941,5.543360548811742,0.8468513021532075,0.4954499205726317,0.0001411418381938286,0.9362501365714897,0.010130013435332519,,,,,,,,,,,,,,,,,-0.7222540469308103,True,True,-0.1541181488444131,0.041589667918390916,-0.3810620251877208,-0.010739250285412227,0.11541595479596412
Zions Bancorporation,2020,660177,3.1736161439086614,11.776832657715829,31892326,776529,N,538666.8,384381,2370098,0.7086362367780602,0.0,52780004,10.76395503837302,,0.7150206598725886,0.0,69653429,7.1,53556533,539014,7885967,75.77516966178362,0.19979487314973912,38049000,5764921,1617163,427,2270,UT,152683,68191788,37159715,20201231,8.340735253579746,16367026,671720,9678,81479376,1731480,69653429,2217415,SALT LAKE CITY,14.073083112579148,12471,"ZIONS BANCORPORATION, N.A.",111665,570166,73593409,7885967,2270_20201231,ZION,False,,2020-12-31,4,0.34096110329327795,9.332198448205528,2217415,14.522998631150816,0.7577516966178363,0.5462616922994559,0.0001530571368145971,0.9790155198245876,0.01449923952321559,,,,,,,,,,,,,,,,,-0.7222540469308103,True,True,0.19792129569670447,0.11005958529118653,1.6198906788164669,-0.10521281045305853,0.10255682686980117
Zions Bancorporation,2021,575388,2.7140371213181935,10.917860744106541,34488095,513335,N,1128772.86,-275567,2268184,0.546581873927289,0.0,50420114,10.180279903900916,,1.29656238271628,0.0,82789356,14.44,50933449,1128825,7462248,60.901686443846714,0.010839690620397647,48826000,2133007,10878213,423,2270,UT,58778,81900127,41736044,20211231,7.157577495008241,24489090,1445856,10007,93199669,1741081,82789356,2209406,SALT LAKE CITY,12.837652992701166,7638,"ZIONS BANCORPORATION, N.A.",70036,701964,85737421,7462248,2270_20211231,ZION,False,,2021-12-31,4,0.45296052308946577,11.489489628326478,2209406,37.5889958828133,0.6090168644384671,0.5897618046455151,8.195308075611298e-05,0.9892591385781525,0.010078543866134021,2021-02-25,2021.0,0.0,0.0,,,,,0.0,,,,,0.0,,,-0.7222540469308103,True,True,0.3284815150889848,0.23116644937354192,1.5882393049454353,-0.19628439348039084,0.07963236844038635
Zions Bancorporation,2022,70521,3.016875631113031,10.308017240142563,34024870,575113,N,906619.51,122497,2708638,0.2781836942649435,0.0,55086309,9.653079173525157,,1.0072694502552069,0.0,72020002,15.65,55661422,906802,4893499,76.48751384372358,0.07491388923753461,38429574,2426201,1997112,421,2270,UT,188791,70630535,36243066,20221231,7.648084442674596,23434858,1151659,9989,89544919,1872654,72020002,2519847,SALT LAKE CITY,12.029822199577385,5766,"ZIONS BANCORPORATION, N.A.",92919,626963,84651420,4893499,2270_20221231,ZION,False,,2022-12-31,4,0.38681158325988385,17.29875085291731,2519847,13.347283503980591,0.7648751384372358,0.5335958474424924,6.439226328408428e-05,0.9807072068673367,0.010332344725220998,2022-02-25,2022.0,0.0,100000.0,,,,,0.0,33.70936519591483,0.2670048728389293,0.688375,0.05849999999999998,14981.0,,inf,-0.7222540469308103,True,True,-0.14603687619045913,0.5056152546818555,-0.6449151356532158,0.25591782937320606,-0.09523498599028812
Zions Bancorporation,2023,48262,3.0353000531985863,10.910122719344685,42805478,684266,N,680530.9,132395,3965576,0.38953993290084743,0.0,57148059,10.253315800753379,,0.7732778796257556,0.0,75339017,12.9,57832325,680207,5690339,75.85453232021861,0.0640145781517547,33183529,936847,1725783,413,2270,UT,1508732,66676822,49095327,20231231,8.337756842902515,21160696,886890,9679,87202697,2095621,75339017,2456844,SALT LAKE CITY,12.778509297942083,3009,"ZIONS BANCORPORATION, N.A.",86403,658062,81512358,5690339,2270_20231231,ZION,False,,2023-12-31,4,0.31621498326690406,14.324692781923888,2456844,1.6284164450677787,0.7585453232021862,0.44045609196095564,3.450581350712123e-05,0.8850237852187532,0.011831895051772517,2023-02-23,2023.0,0.0,100000.0,,,,,0.0,35.955356546147165,0.2673260709750719,0.55967,0.06774999999999999,14963.0,,0.0,-0.7222540469308103,True,True,-0.1825090122638563,-0.1719232848822646,-0.8779964144327846,-0.008275619008852098,-0.17455112502833858
